sentiment,message,tweetid
1,RT @joshgad: The mourning stage is over. Now we fight. Putting a climate change denier as head of EPA is an act of war on our kids. #StandUp,88476
1,Conserve water to tide over climate change challenges: FAO https://t.co/2h0gs9puxk https://t.co/r4Zwc2MQwt,795834
1,RT @tveitdal: World's fishing fleet to catch 25 billion fewer fish a year by 2100 unless more is done to stop climate change…,871244
1,An excellent lecture at the Royal Society about the difference between climate change deniers (of which there are … https://t.co/oTOsws2yXb,409225
1,RT @alexwagner: Americans facing the most catastrophic effects of climate change are Trump voters in deep red states. My story here: https:…,476490
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,687255
1,"@joerogan just listened to Dan Peña. Dude makes his $$ going to bed w/ oil companies, but doesnt believe in climate change.. no coincidence?",259978
1,"RT @Mogaza: The world's poor live off of agriculture. 'The biggest threat to agriculture is climate change,' @tsheringtobgay… ",727471
1,"RT @reveldor85: Murdoch, too, has no time for global warming. Dickheads like he and Turnbull think it is somebody's joke. 2017 already exce…",251885
1,97% of scientists agree humans are causing climate change. Climate denier 'Scott Pruitt'does not.. What is he doing running the EPA?,658108
1,2. @realDonaldTrump didn't believe in facts &amp; in global warming which he could see with his own 2 white/orange eyes if he'd have wanted too!,948278
1,"RT @SnowSox184: Where there is weak governance, climate change is ”acting as an accelerant of instability or as a threat multiplier…",295986
1,RT @snoflakepersist: Mike Pence gets buried for pretending he can’t understand the importance of climate change https://t.co/uFsoRsfYuD via…,769442
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,170593
1,RT @JayElHarris: Theyz talkin mass famine by 2050 as result of climate change n u niggas wanna sit around debating traditional family struc…,418341
1,RT @mcnees: Let that sink in. A climate change denier primarily funded by the oil &amp;a gas industry is arguing that @aaas is not…,668337
1,RT @KevinBCook: Good pts but all need to see ClimateSci as Hard&amp;Fluid: Bret Stephens NYT column is classic climate change denialism: https:…,335928
1,"Humans are causing climate change.
No highly-polluting country (USA) can op out.
Everyone must engage to reduce CO2… https://t.co/ODNfaH5jiW",3271
1,"Thank you .@realDonaldTrump for single payer healthcare, $15 min wage, equal pay for women, &amp; Leadership on mitigating climate change. #NOT",317094
1,@lisamisabby i know. but apparently global warming is a myth and scientists don't know what they're talking about so guess we gon' die,633190
1,Will we miss our last chance to save the world from global warming? https://t.co/iy5qvkXm8V,288348
1,RT @CNN: No snow where there should be. Bleached anemones. Cracks in the ice. This is what climate change looks like:Ã¢â‚¬Â¦,333112
1,RT @elronxenu: It's not okay to destroy the planet because 'a majority of people aren't on board with climate change' #QandA,485331
1,And we just elected a president who believes that global warming is just a hoax created by China for their own persÃ¢â‚¬Â¦ https://t.co/G09QbjhGEJ,438159
1,RT @deedeesSay: This from the asshole who rejects facts on climate change!!!! https://t.co/DD7MBS67P1,753590
1,@HuffingtonPost Denying drug use exists among welfare recipients is as crazy as a republican denying climate change.,991845
1,RT @UN: .@UN_Women explains how climate change uniquely impacts women &amp; girls around the world https://t.co/omNx0G9rWOÃ¢â‚¬Â¦,143353
1,"RT @LastWeekTonight: If you donÃ¢â‚¬â„¢t believe man-made global warming is a a silly issue, give to the Natural Resources Defense Council (https:Ã¢â‚¬Â¦",904708
1,"If coffee, chocolate, and wine aren't good enough reasons to try to stop climate change... #priorities https://t.co/Dz7KePn25P",629029
1,".... but climate change isn't real, right? https://t.co/3gBGcRpZld",124093
1,"I hate human beings so much why haven't we all just died of natural causes yet smh... @ global warming, speed it up a bit, will ya?",432533
1,"RT @J_Shwahh: Yo know maybe this whole global warming thing isn't so bad

if you ignore the rising sea levels and dying vegetation and stuf…",412449
1,RT @BethLynch2020: Let me guess...it's the same reason Democrats don't really give a shit about climate change. https://t.co/Me5mWngwjm,547177
1,"RT @SwannyQLD: Abbott bulldozes Turnbull further towards the Trumpification of the Liberals on climate change, multiculturalism &amp; unfair ta…",111720
1,"@AuroraBlogspot @JohnnyQubit @StefanMolyneux it's a shame, I enjoy his content for the most part but denying climate change is ridiculous.",213103
1,"Inaction on climate change now is - I don't think this is too strong - a crime against humanity
https://t.co/2sLrQxl27b",233252
1,RT @joys_manor: anyone who doesn't believe or care about climate change should honestly just die please die,493498
1,"This .@earthhour , switch off the lights and join the Earth Hour walk to change climate change, on Saturday 25th Ma… https://t.co/iQF67N2LJf",552187
1,RT @GreenpeaceUK: Donald Trump bans officials from tweeting on climate change - but one national park spoke out anyway! 💪https://t.co/io33e…,356793
1,RT @KirstiJylhae: I was interviewed @SRSisuradio about fake news and psychology of climate change denial (in Finnish) #Ilmasto…,87616
1,"RT @MikeBloomberg: Women are leading the fight against climate change, making our cities smarter, stronger, more innovative and more e…",161057
1,@frontlinepbs @JohnMorganESQ @AndrewGillum besides climate change biggest issue facing our state,256425
1,RT @Rottoturbine: You cannot “be serious about acting on climate change without dealing with emissions from the energy sector' https://t.co…,597483
1,@c0nc0rdance This is why climate change denial among the GOP irks me. A lot are the outdoorsy type and want their kids to enjoy the outdoors,119208
1,"RT @thinkprogress: EPA head falsely claims carbon emissions aren’t the cause of global warming
https://t.co/owbqKlSyMx https://t.co/RKRa0WB…",200373
1,Now we have a white house that dosen't believe in climate change https://t.co/EhTMw2ox6K,985210
1,RT @ClimateChangRR: How I learned to stop worrying and deal with climate change https://t.co/ciRbizNLa1 https://t.co/qiwjoJWsQC,744673
1,"@bottomoftheline climate change in the us, and any place south it's spring/summer, like Australia",905622
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,557188
1,"RT @AdamSchiffCA: Today, I march for science. Facts matter -- the earth is round, and climate change is real. Hope you'll join this f…",266966
1,RT @brhodes: American business has to inhabit the real world where climate change is real and clean energy is the future https://t.co/XPWBQ…,663090
1,RT @FinnSkata: New T from https://t.co/3sUDKWGZKI! Part proceeds to kids in an indigenous community suffering from climate change! https://…,714464
1,"@UN @IFADnews @theGEF 

I guess
climate change is the biggest problem
against world with no doubt.
Let's.. sing for earth.",799261
1,RT @ReinaDeAfrica_: When you know this unusually warm weather in October is due to global warming and climate change but you still kindÃ¢â‚¬Â¦,45672
1,The left and right agree: Fox News destroyed EPA chief Scott Pruitt over climate change https://t.co/kW360rKHP0,187987
1,RT @SenSanders: If we don't address climate change there'll be more conflict over limited resources. We must listen to scientists not fossiÃ¢â‚¬Â¦,415106
1,"RT @PeterGleick: A massive 'you're wrong' to #Trump on #climate change, from #Google, #Apple, #Microsoft, and #Amazon, collectively…",42632
1,"RT @Jake_Vig: When the world's biggest OIL company tells you to abide by existing climate change agreements, maybe it's time to stop being…",168918
1,"RT @DeAngelbutt: Bernie is out there doing god's work every day for climate change attackin Pruitt, stayin woke, he's fuckin ready to fight…",520485
1,RT @RogueNASA: It is possible to create jobs while reversing the effects climate change. This administration just doesn't want to. https://…,137214
1,RT @antoniodelotero: America voted for the man who said climate change was a hoax perpetuated by the Chinese... really America? #ElectionNiÃ¢â‚¬Â¦,67114
1,RT @davidsirota: False equivalence is a newspaper hiring a climate change denier in the name of manufacturing an artificial image of…,44212
1,"RT @SueMinterVT: On the climate change, education &amp; standing up for middle class families, @BernieSanders explains why we needÃ¢â‚¬Â¦",160130
1,RT @theecoheroes: Snow-free images of Arctic polar bears show the harsh reality of climate change #environment #Arctic #climatechange…,78227
1,We must reject notion there’s a choice b/t protecting our planet and our economy. We can combat climate change and create good-paying jobs.,664078
1,RT @swingingstorm: And now on top of that global warming has hit the point where it is actively dangerous for Iranians to be anywhere but i…,688843
1,"RT @RichardMunang: Given that humanitarian crises like droughts are reinforced by climate change, solutions will need to be anchored within…",565631
1,"RT @SaintxDick: Just look at what climate change is doing to our children, @MaxineVVaters DO SOMETHING #INPeach https://t.co/at4phsKGTa",588506
1,"A necessary tool in the long term economic growth, climate change and well-being of citizens #SmartCities https://t.co/ForARwEzYW #IoT",795723
1,Why scare tactics won't stop climate change https://t.co/BuaYTvJ0LC #EdTech,5632
1,RT @leyumtohmas: wow....it's almost like...climate change is happening everywhere... https://t.co/CChvRchwLC,321356
1,RT @TEDTalks: How to talk about climate change with skeptics: https://t.co/4ZXo0Qce0D,998150
1,RT @climatehawk1: These before-and-after images show startling effects of #climate change | @HuffingtonPost https://t.co/x33tImIltq…,213084
1,RT @elle_stephenson: Great plenary talk on the effect of climate change on human and animal health by @jonathanpatz #oheh2016…,38420
1,RT @jilevin: TrumpÃ¢â‚¬â„¢s election marks the end of any serious hope of limiting climate change to 2 degrees https://t.co/1hgEfWhO8j https://t.cÃ¢â‚¬Â¦,473046
1,RT @WRIGovernance: .@tomastuits from @CultEcologica on updating #opengov laws to better address the challenges of a warming planet.…,974739
1,How is tackling the problems of climate change like tackling the problems of child literacy?And how to do it better? https://t.co/p6rEoOLvhf,547041
1,"RT @acampbell68: They have voted a man in who believes that global warming is a hoax created by China, just think about that for a fuckingÃ¢â‚¬Â¦",827648
1,"@MotoKenzo must be right about climate change,the rest of the world must be wrong!now his response with a link to a internet climate denier",671860
1,RT @SAISAfrica: Flood-ridden Nigeria farmers need more help adapting to climate change: https://t.co/awOl7vTxm5 (@irinnews),713510
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,390418
1,"In other non-crazy news. This is what global warming looks like, unstable weather. Unpredictable weather. Extreme w… https://t.co/5ti1Vd2p8b",461635
1,global warming is REAL,60037
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",920408
1,The stakes today... climate change doesn't get talked about enough https://t.co/J8S4D3LgAF,563449
1,"RT @kitharingstons: - women's rights
- lgbt rights
- planned parenthood 
- black lives matter
- climate change
- education
- disabled p… ",222989
1,RT @eiratansey: Prepping for my talk at #pasignyc and thinking about how #NoDAPL is not just about climate change or water but abouÃ¢â‚¬Â¦,292847
1,Beautiful NY eve. Walked dogs in field. 25 ticks. So wrong. #TheFirstEpidemic in the age of climate change is #LymeDisease. #StopThem!,798237
1,"RT @GavinNewsom: A new report shows the average temp in US has risen rapidly since 1980. 

The time to act on climate change is now. https:…",640658
1,"RT @edsteinink: An old cartoon of mine, but just as relevant today, as climate change denier Scott Pruitt works to subvert the core…",712563
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,219943
1,It's time to implement paris agreement on climate change and move ahead further to save earth and its creatures. https://t.co/aWNVhWpVpq,45833
1,Record-breaking climate change pushes world into ‘uncharted territory’. 15mm sea level rise in 15 months. https://t.co/qIrTiLsVVL,808703
1,RT @Fusion: America is about to become the only country in the world with a leader who doesnÃ¢â‚¬â„¢t think global warming is real.Ã¢â‚¬Â¦,88947
1,"RT @CECHR_UoD: Best way to restore environments in the face of climate change?
https://t.co/2y0n0rhUZe
Natural sources of resilien…",870388
1,"This deplorable minion hates #marriage equality, climate change action, refugees &amp; Indigenous constitutional recognÃ¢â‚¬Â¦ https://t.co/1SJFjE2BT1",647944
1,"You have the power to help stop climate change. 9 things you can do in your daily life:
https://t.co/M5TbDD7Jv4 https://t.co/Qj6tjCDzxj",271770
1,I haven't felt weather like this in this hemisphere before. Thanks climate change :/,511274
1,"RT @PerePonsFerran: Yes, and its implications for fire-prone areas under climate change! @RogerPuigGirons @PLOSONE @lluisbrotons @UdGRecerca",628197
1,"RT @rhysam: So grandad, what did the politicians do when climate change began being irreversible?
Well, they passed a piece of coal around…",477615
1,"RT @rhsearthscience: a great read on climate change from my friend and former professor, Curt Stager
Tales of a Warmer Planet https://t.co/…",839530
1,"Next EPA chief does not believe in climate change, aligned with coal industry https://t.co/RrhAAcdD8c (cmts https://t.co/OtjATkqacO)",515661
1,RT @aurorizzle: some people really out here believing in zodiac shit but not global warming,811602
1,RT @YEARSofLIVING: “Come work for California. Fight climate change.” CA wants to hire EPA staffers who are sick of Trump https://t.co/gHx4C…,517671
1,RT @350: Scientists just published an entire study refuting all of Scott Pruitt's statements about climate change.…,885508
1,RT @chegossett: Thinking about climate change and how Trump admin will accelerate the pluralized global apocalypse of the Capitalocene &amp; PlÃ¢â‚¬Â¦,238028
1,The most damaging part of Trump’s climate change order is the message it sends https://t.co/sSltUfm5TI via @voxdotcom,696488
1,RT @AllieMarieEvans: If you don't believe in global warming then please feel free to move to mars.,496018
1,RT @FactsGuide: This photo by Kerstin Langenberger shows how polar bears are being affected by climate change. https://t.co/g6KXAdyLHd,64576
1,"Morning has broken....

#EarthDay let's help protect mother earth from severe climate change...

�������� https://t.co/2RjpAGGWxI",936255
1,RT @Davos: How Scotland is pioneering a new way to fight climate change https://t.co/OtkhXt7KPJ https://t.co/sHoc1wjlEe,525633
1,RT @SenatorDurbin: Denying CO2 is the primary contributor to global warming is like denying gravity keeps our feet on the ground—it go…,332345
1,"RT @Darthcoal: fam global warming is so real. 

Lagos is so hot rn",608398
1,"RT @HahnAmerica: If it takes a major hurricane to get the GOP to react reasonably, then climate change must be God's answer to ignorance. J…",797185
1,RT @HamKold: CDC cancels major climate change conference https://t.co/gf12PbeZ6m #alternativefacts #TheResistance,286132
1,@westcountryRT discussing impact of climate change on fisheries migration &amp; survival The sound of water https://t.co/H6JPp0GZqt via @YouTube,635153
1,RT @SarahKSilverman: Ya those same experts r begging U 2 accept climate change u maniac. We're on fire &amp; under water. Stop sucking off…,905757
1,"RT @utkenvironment: Today! Come check out 'It's Hot on Rocky Top', a panel discussion about the local impacts of climate change!…",116018
1,"RT @NikkiVogel1: Given global warming and the retreat of the icecaps, I feel like there's a horror novel in there somewhere.…",676856
1,RT @cnni: 'One issue your great-great-great grandchildren will talk about in reference to the Trump years is climate change' https://t.co/7Ã¢â‚¬Â¦,732154
1,RT @PoncePal: It's November and it's 900 degrees outside. How do idiots still not believe in global warming?,469645
1,You know what country is doing the most to combat global warming in 2017? China. The Communists know the stakes.,298692
1,Denying climate change is dangerous. Join Team today:,821437
1,"RT @PhilMurphyNJ: How can New Jersey retake the lead in the fight against climate change? Watch Phil's answer, from his town hall in…",751365
1,"RT @jessokfine: This Is Not Normal.
Help stop climate change: https://t.co/J7nNawuAPk
Support sexual education:Ã¢â‚¬Â¦",659637
1,RT @reeedss: i truly can't fathom how people still believe global warming doesn't exist https://t.co/0Y6EF0yPZm,631668
1,"I used to look the other way at climate change issues, till I had to pay attention. It's real and saddening. We are killing everything.",409811
1,"@KamalaHarris Start with a Pareto of biggest contributors to climate change:(1) China, (2) Hollywood Trains, Plains, Automobiles, and Yachts",307036
1,"RT @SenSanders: On virtually every major issue Ã¢â‚¬â€ raising the minimum wage, climate change, pay equity for women Ã¢â‚¬â€ we are the majority",708253
1,RT @kurteichenwald: China is now explaining the history of climate change science/politics 2 underscore to Trump they didnt do a hoax. GodÃ¢â‚¬Â¦,992516
1,"RT @World_Wildlife: Irresponsible food production drives climate change, which drives more irresponsible food production. Time to breakÃ¢â‚¬Â¦",32989
1,"RT @debbiedoo131: #ImVoting4JillBecause I will not vote for more war, more climate change and more subjugation to corporations. VoteÃ¢â‚¬Â¦",387389
1,RT @anylaurie16: So @realDonaldTrump's plan is to fight global warming with a nuclear winter?,125788
1,RT @AnonyPress: 2016 was the year that the United States elected a man who believes that global warming is a Chinese conspiracy,695442
1,RT @SarahBaska: when ur at a party and u remember ur president doesn't believe in climate change https://t.co/N1m9PCfiEY,42291
1,RT @Picswithastory: Stop global warming https://t.co/gTwpDaerLY,14738
1,RT @miyungYUMM: It's snowing...it was 75 degrees yesterday. But the Director of the EPA says climate change &amp; global warming don't exist ��,467737
1,MindsConsole: RT Uber_Pix: Here you can see who the victims of global warming are ... https://t.co/nzrcMvUXdd,34052
1,"Side note, not a fan of the word 'believe' when talking about climate change. Makes it sound religious and therefore open to interpretation",75815
1,RT @BernieSanders: 'The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitiÃ¢â‚¬Â¦,405758
1,"RT @michikokakutani: 17-Year Cicadas Emerge 4 Years Early. Another horror-movie-like sign of global warming? 
via @sciam https://t.co/Vqon…",590679
1,RT @kathrynallenmd: Energy Department climate office bans use of phrase ‘climate change’ https://t.co/e1K9viFCkp indicating profound need f…,91294
1,RT @laurenkubiak: 'An EPA admin claiming CO2 isn't primary cause of climate change is like a US surgeon gen saying smoking isn't primary ca…,340554
1,RT @GeoffreySupran: 'Big Oil must pay for climate change. Here is how to calculate how much'. Groundbreaking new science out today: https:/…,945673
1,"RT @AltNatParkSer: 'If the website goes dark, years of work we have done on climate change will disappear' says anonymous EPA staffer https…",878373
1,"RT @1followernodad: parent: I'd do anything for my children!

Scientist: here's how to stave off climate change so your children can stay oÃ¢â‚¬Â¦",894267
1,"@realDonaldTrump Ya big pussy, I bet you can't curb climate change emissions in the next 4 years. SAD!",780736
1,"RT @theprospect: Hurricane Harvey was driven by climate change, but Trump won't see it that way writes @gurleygg https://t.co/1tsJl4RpXh",458103
1,GBCSA: Net zero buildings are the unexpected heroes. For #WGBW2017 Fight climate change &amp; stand with #OurHeroIsZer… https://t.co/gEHtL9LkS4,214870
1,RT @Greenpeace: What if climate change is just a really big #AprilFools prank? https://t.co/RKcZo4nNtf https://t.co/pUtpm0Dp4f,692250
1,Future climate change will affect plants and soil differently - EurekAlert (press release) https://t.co/eYip80EiNW,176955
1,"RT @D_MGWV_S: #climatechange #polar #Bears let's fight together for the global warming make the planet ready for our #kids 
🕣🤔
🐧🕊💖 https://…",977054
1,"I know better than people who have actually studied climate change. Because, you know #MAGA. Also, WWE is real. #IAmAClimateChangeDenier",619853
1,"RT @Cadoret: This is probably evidence of *climate change*, @realDonaldTrump &amp; @Nigel_Farage not 'inclement weather'. You 2 buff… ",14217
1,@charlesornstein @benchten He also put a climate change denier at the epa &amp; someone who doesn't believe in public schools in charge of edu.,26543
1,RT @BernieSanders: #ImVotingBecause the future of the planet is at stake. Hillary Clinton will combat climate change. Donald Trump thinks iÃ¢â‚¬Â¦,372745
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,60773
1,RT @jgrammond: Speak softly and carry a hammer for smacking the hands of coworkers who say 'So much for global warming!',663047
1,RT @DoodlebugKRY: #DressLikeAWoman Here's what we wear in the Arctic when we're studying the effects of climate change. https://t.co/UpwqCN…,119725
1,So we do our own thing. We will be the generation that provides the most jobs while also being aware of the wealth gap and climate change,454685
1,RT @ConversationUS: Farmers can profit economically and politically by addressing climate change https://t.co/KiqlZwY0Ax https://t.co/0cDue…,951699
1,"RT @mbalter: I continue to be uncomfortable with term 'belief' re #climate change. Not a matter of belief, plays into denialist… ",667686
1,#BeforeTheFlood is very powerful and Ive been keeping up with dem climate change docos. You must watch it.,839375
1,RT @WinkTanner: Ok Im ending my silence on my view of climate change. I believe in it and I believe it's a big problem for our country's fu…,389097
1,"RT @nytimes: Here’s what you can do about climate change (from 2015)
https://t.co/ursFmp8QTC",343805
1,"RT @Irishlassis: Given that Exxon's own scientists knew facts abt climate change &amp; lied to US/wrd, the $$$ should come from their co…",960187
1,RT @RollingStone: Why Republicans still reject the science of global warming https://t.co/yTjezluBDq https://t.co/x6xKg3gM23,603436
1,RT @_madisonwalsh_: if you don't believe in global warming come to tallahassee rn,979752
1,Al Gore fights climate change with “An Inconvenient Sequel” https://t.co/BHDeuWQZYX,146114
1,#RexTillerson Tillerson denies that Climate Change is real despite overwhelming data that confirms climate change. What are we to do?,750754
1,RT @Greenpeace: This is what climate change looks like in Antarctica https://t.co/Z20NdifSnh via @NatGeo https://t.co/YA85UdVkSn,684743
1,RT @davidsirota: WOW: Ã¢â‚¬Å“You and your friends will die of old age and IÃ¢â‚¬â„¢m going to die from climate change.Ã¢â‚¬ï† https://t.co/tFswYjwczQ,697923
1,"RT @GhostPanther: Pence doesn't believe in climate change, evolution or that some ppl are born gay. Can't he just not believe he saw HamiltÃ¢â‚¬Â¦",500276
1,"2⃣. climate change - reduce individual carbon footprint, recyclic reuse 
[nose bleed ka dyan maxine 🤣]",413098
1,RT @ClimateGuardia: Record-breaking climate change pushes world into ‘uncharted territory’ (Dystopian future beckons�� #auspol #springst) ht…,407896
1,@JedediahBila @RandPaul I think he is way off. US has been largest polluter for 50 years. I like Rand but climate change is not hysterical,107116
1,"RT @paul_lander: EPA's Pruitt says CO2 not primary contributor to global warming
Related, Octomom plans to not have more kids through lotsa…",495398
1,RT @woodzy123456: Everyone is whining about this election ... what about freaking global warming .. or issues that really matter...!!!,354949
1,"RT @darth: good thing this administration doesnt think climate change funding is a waste of your money

https://t.co/nC15EtpyMN",989597
1,"RT @Open_Minded_Hip: When we have people that deny things that have already been proven, such as climate change, we put ourselves in danger…",395806
1,RT @StephenSchlegel: she's thinking about how she's going to die because your husband doesn't believe in climate change https://t.co/SjoFoNÃ¢â‚¬Â¦,597265
1,"@kalaumac @SiriCerasi We had snow too. Not the city but the mountains a couple hours away from Melb. But sure, climate change it a hoax.",165227
1,"#ICanFixStupidBy removing it from textbooks. That's how Republicans fix stupid notions like 'evolution' and 'climate change,' right?",942475
1,"RT @Sungmanitu58: Whether it's climate change denied or holocaust in #Syria Denied, it's all denial that can't be Denied any more. #Truth t…",522684
1,RT @AliceLFord: 5 ways cities can fight climate change — with or without the Paris deal https://t.co/aubCQ0cC5M https://t.co/k23t1CO6v8,247196
1,"RT @NormOrnstein: Tillerson: ridiculous answers about Exxon lobbying against Russian sanctions, Exxon on climate change,Putin as war crimin…",967320
1,RT @AltNatParkSer: President Trump has called climate change a hoax &amp; the White House deleted the climate change policies on its website on…,161473
1,Climate denier and corporate bestie EPA chief Scott Pruitt says CO2 isn't main contributor to global warming https://t.co/dg13tkqLXf,123887
1,RT @PASmsu2: Lake response to climate change: water clarity may be as imp as air temp. New in L&amp;O Letters @aslo_org @kevcroseÃ¢â‚¬Â¦,983870
1,Sorry @nytimes but the true delusion is climate change denial. https://t.co/tJxtrrghC2,851269
1,#AdoftheDay: Al Gore's stirring new climate change ad calls on world leaders. https://t.co/v5Tgo2a5uT https://t.co/Oj2aDYthtL,551958
1,"Also climate change. Apparently, we already gone past the point of no return and because of the president of the US doesn't believe in it.",53715
1,".@realDonaldTrump This is not normal. Again, climate change is not a hoax. MT @edyong209: https://t.co/T8h5AT2P3B https://t.co/dK2gYOrLJH",636388
1,I'm a Canadian who feels disheartened over President-elect Trump's views on climate change. I'm looking to give monthly donations to a charÃ¢â‚¬Â¦,337831
1,It's weird how we keep seeing consequences to that imaginary climate change thing. https://t.co/R1NrMF5d94,209608
1,RT @JasonBordoff: Good policy design requires analysis to ensure benefits outweigh costs--&amp; that includes the cost of climate change https:…,75770
1,"@amazingatheist You'll have to fight for gay rights and against climate change denial again, but at least he's interesting.",802913
1,Is only a fool will say there's no climate change. I support the march for Science. https://t.co/BOYm1MKHIx,689406
1,"RT @BodyofBreen: Dear Texas,

What’s it going to take to stop voting for people who deny climate change?",952909
1,"Florida, nice job voting for trump! This is what you'll look like within the next century, thanks to climate changeÃ¢â‚¬Â¦ https://t.co/gqVEogGdNI",194121
1,The last thing climate change research needed nowadays. Years and years of work go up in smoke. https://t.co/OaimebEY6G,897434
1,RT @BGraceBullock: Don't believe in climate change @realDonaldTrump? Come out west and breathe our air! @EPA @RogueEPAstaff @POTUS…,930381
1,RT @will_yum17: climate change is real,378664
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",505560
1,RT @UNEP: More and faster support needed for climate change adaptation https://t.co/we5QevbWJq https://t.co/JIP54AmY0W,721446
1,"RT @iansomerhalder: IF Millennials do NOT get out and vote we are doomed.This is OUR future.Lets do this.Fixing climate change, womens' rigÃ¢â‚¬Â¦",85352
1,RT @BernieSanders: 'The concept of global warming was created by and for the Chinese in order to make U.S. manufacturing non-competitiÃ¢â‚¬Â¦,645546
1,"RT @EricHolthaus: Early spring + sharp cold front = no peaches &amp; blueberries

One of the 3485712 ways that climate change is a real b…",88109
1,"RT @CanadianPM: PM Trudeau and President Castro agreed to collaborate on climate change and gender equality, as well as take steps to growÃ¢â‚¬Â¦",791331
1,"RT @BernieSanders: When we fight we’re fighting for the future—the future of the planet in terms of climate change, and for the future of A…",927845
1,RT @ShadowBeatzInc: My president-elect thinks global warming is a hoax Ã°Å¸Ëœï†,10687
1,I just joined @NatGeoChannel @21CF in combating climate change. Take action #BeforeTheFlood https://t.co/f6y1fCqFmw,204692
1,RT @FelicityCarter: This is where the bedrock information about wine and global warming comes from. https://t.co/ZwPKIDS7Bo,255228
1,This is how kids learn about climate change in Peru. Read the interview here &gt;&gt; https://t.co/aHmn5NFu0o,775947
1,RT @LiberalResist: Another legal battle awaits Trump: Here’s how the world reacted to the American President's climate change order https:/…,656067
1,RT @annie_glerum: Did I just get transported into a George Orwell novel?! -DNR purges climate change from web page https://t.co/V4RhnLrooq,430661
1,"RT @TheCanarySays: Heads in the sand(bags) at DEFRA

If you thought the government was serious about climate change, think again

https://t…",257655
1,"At some stage the political denial around housing has to explode like our denial of poverty, climate change and neo… https://t.co/PMfLGBcxPy",99245
1,"How the political denial of climate change makes things worse even at the local level.
https://t.co/0fvl3gOHzE",521589
1,RT @goldengateblond: Heroes at the Nat'l Park Service started a rogue acct after theirs was shut down for tweeting climate change facts.…,376526
1,"RT @ddale8: Trump's Environmental Protection chief, being wrong, says carbon dioxide isn't a primary cause of global warming.… ",576527
1,"RT @IBTimesUK: Donald Trump's toxic emissions on climate change will destroy humanity | @carolinerussell
https://t.co/NelcpPXpvl",206571
1,"RT @OlgaGZamudio: Here's three tips to talk about climate change with a denier by @scifri https://t.co/i3HaeFoVCL
#sciparty",615971
1,"Also, climate change is resl",173637
1,RT @Jamienzherald: The Indy's front page is unreal. Scientists prepare to explain to president elect that climate change is real. FFS.Ã¢â‚¬Â¦,997452
1,"RT @YEARSofLIVING: Today, more than ever, we need to tell the story of climate change. RT, donate &amp; let's continue this fight togetherÃ¢â‚¬Â¦",705165
1,"12 reports to read before the #climate summit | Climate Home - climate change news https://t.co/QsmVKv1T7k via @ClimateHome
#ActOnClimate",172574
1,RT @henryfountain: I like our country so much I feel compelled to tell people about what climate change is doing to it. https://t.co/6kq01…,515164
1,RT @BettyFckinWhite: You know what is more damaging to Barron Trump than a tweet? Ignoring climate change. Someone should be fired for that.,208025
1,"Are we going to pretend climate change isn't a real thing, focusing on just 'our America' &amp; 'making it great again'?",10175
1,RT @SEIclimate: NEW brief: Transnational climate change impacts: Entry point to enhanced global cooperation on #adaptation? #UNFCCCÃ¢â‚¬Â¦,388956
1,"RT @missearth_sa: A4: It doesn't cost more to deal with climate change, it costs more to ignore it. #JohnNerst #MissEarth2017 #EarthDay2017",162185
1,"RT @Patrick44: Human-caused climate change very likely increased severity of heat waves in India, Pakistan, Europe, East Africa, E… ",553410
1,"RT @LastWeekTonight: If you donÃ¢â‚¬â„¢t believe man-made global warming is a a silly issue, give to the Natural Resources Defense Council (https:Ã¢â‚¬Â¦",109373
1,Trump's decision to leave the Paris agreement hurts farmers. We cannot sustain a viable system if climate change is left unchecked.,865168
1,"climate change is just a liberal opinion, according to some US politicians
#merchantsofdoubt
https://t.co/qSxipktq18",129788
1,"RT @altUSEPA: Trump signed EO that stands to exacerbate climate change. We expect this EO to get challenged quickly.
https://t.co/xzqOgQlYmX",44932
1,"Slowing global warming by feeding cows seaweed so they fart less.

I am not making this up.

This is science. https://t.co/DwsuewcCE2",226737
1,@RonaldRothhaas @weatherchannel There is actual evidence for anthropogenic climate change other than a correlation.,446933
